Order ID,Order Date,Customer ID,Customer Segment,Region,State,Product Category,Product Name,Sales,Quantity,Discount,Profit
SO-100939,2024-02-05,CUST-1767,Corporate,East,Pennsylvania,Technology,USB-C Docking Station,475.81,1,0.2,84.88
SO-102289,2025-04-17,CUST-1522,Home Office,West,California,Technology,Wireless Keyboard,1260.99,4,0.05,351.95
SO-100347,2024-02-07,CUST-1037,Corporate,East,New York,Office Supplies,Toner Cartridge,854.06,5,0.05,198.19
SO-102096,2024-05-12,CUST-1012,Corporate,East,Pennsylvania,Office Supplies,Ballpoint Pen Set,376.52,4,0.0,67.79
SO-102487,2025-03-11,CUST-1097,Consumer,East,New Jersey,Office Supplies,Ballpoint Pen Set,330.3,4,0.05,29.74
SO-101442,2023-07-23,CUST-1215,Consumer,East,New Jersey,Technology,USB-C Docking Station,1834.83,2,0.15,380.81
SO-100386,2024-04-12,CUST-1461,Corporate,West,Oregon,Furniture,Filing Cabinet,750.88,2,0.15,39.45
SO-101656,2023-05-10,CUST-1773,Corporate,West,Oregon,Office Supplies,Printer Paper Case,675.16,6,0.05,67.44
SO-101661,2024-10-29,CUST-1455,Corporate,East,Massachusetts,Furniture,Ergonomic Office Chair,3486.9,4,0.2,178.5
SO-100244,2023-03-14,CUST-1183,Consumer,West,Arizona,Technology,Cloud Security Suite,575.71,1,0.0,138.41
SO-102091,2025-05-07,CUST-1427,Home Office,West,Colorado,Office Supplies,Premium Notebook Pack,230.61,1,0.0,28.89
SO-100937,2024-03-31,CUST-1039,Consumer,Central,Michigan,Technology,USB-C Docking Station,3007.59,3,0.15,610.33
SO-102158,2025-04-01,CUST-1457,Consumer,West,California,Technology,Wireless Keyboard,5982.65,4,0.1,1144.53
SO-100313,2023-11-01,CUST-1076,Home Office,South,Louisiana,Furniture,Ergonomic Office Chair,791.41,1,0.15,99.36
SO-102451,2024-03-15,CUST-1437,Home Office,Central,Texas,Furniture,Filing Cabinet,3944.96,10,0.0,718.88
SO-101548,2024-08-26,CUST-1134,Consumer,West,Washington,Office Supplies,Printer Paper Case,145.41,2,0.05,19.48
SO-101333,2023-08-07,CUST-1509,Consumer,West,Arizona,Technology,Noise-Canceling Headset,900.09,1,0.1,132.0
SO-100969,2025-02-05,CUST-1013,Consumer,East,New York,Technology,Wireless Keyboard,258.86,2,0.0,55.34
SO-100661,2023-05-15,CUST-1638,Corporate,East,New York,Technology,USB-C Docking Station,2384.48,3,0.0,746.14
SO-100936,2023-09-03,CUST-1812,Corporate,West,Arizona,Technology,Wireless Keyboard,7153.48,4,0.0,1507.55
SO-100371,2025-10-27,CUST-1788,Corporate,West,California,Office Supplies,Toner Cartridge,618.78,3,0.1,145.75
SO-100567,2025-06-05,CUST-1528,Consumer,Central,Michigan,Furniture,Bookcase,2898.3,4,0.05,609.3
SO-101984,2024-06-30,CUST-1433,Consumer,West,Colorado,Furniture,Filing Cabinet,1344.76,2,0.2,146.83
SO-100825,2025-02-12,CUST-1838,Home Office,East,Pennsylvania,Office Supplies,Toner Cartridge,535.58,2,0.0,85.9
SO-100983,2025-06-09,CUST-1239,Home Office,Central,Ohio,Technology,Cloud Security Suite,3388.75,3,0.0,501.62
SO-102006,2025-09-10,CUST-1646,Consumer,South,Florida,Furniture,Conference Table,206.11,1,0.0,34.35
SO-101495,2023-07-10,CUST-1494,,West,Washington,Technology,Cloud Security Suite,3635.37,3,0.0,880.0
SO-102160,2024-05-09,CUST-1004,Consumer,West,California,Technology,Noise-Canceling Headset,1787.92,1,0.0,297.74
SO-100814,2024-06-12,CUST-1418,Corporate,South,North Carolina,Furniture,Standing Desk,12548.32,10,0.05,1536.9
SO-100779,2024-08-16,CUST-1169,Consumer,East,Virginia,Office Supplies,Premium Notebook Pack,377.05,2,0.1,76.46
SO-101321,2024-06-01,CUST-1485,Home Office,South,Florida,Office Supplies,Printer Paper Case,221.64,4,0.3,1.85
SO-101545,2025-08-07,CUST-1242,Consumer,Central,Ohio,Office Supplies,Desk Organizer,159.24,1,0.0,47.53
SO-101053,2025-01-06,CUST-1317,Consumer,West,Colorado,Furniture,Ergonomic Office Chair,818.63,2,0.3,-80.49
SO-101840,2024-03-02,CUST-1102,Consumer,South,Louisiana,Furniture,Ergonomic Office Chair,5924.71,6,0.15,343.65
SO-101014,2023-12-29,CUST-1766,Corporate,South,Louisiana,Office Supplies,Ballpoint Pen Set,1471.24,6,0.0,359.59
SO-101402,2024-05-16,CUST-1681,Consumer,West,Arizona,Office Supplies,Desk Organizer,274.97,3,0.1,32.55
SO-102312,2023-01-06,CUST-1215,Corporate,South,North Carolina,Office Supplies,Printer Paper Case,1011.1,8,0.1,118.35
SO-102100,2025-04-10,CUST-1613,Corporate,West,California,Furniture,Conference Table,1482.8,2,0.2,129.1
SO-101779,2025-06-13,CUST-1118,Consumer,Central,Texas,Office Supplies,Ballpoint Pen Set,1264.51,8,0.2,33.22
SO-100127,2025-12-16,CUST-1611,Consumer,West,Oregon,Technology,Wireless Keyboard,3920.21,5,0.05,507.51
SO-100888,2024-12-21,CUST-1660,Consumer,Central,Missouri,Office Supplies,Premium Notebook Pack,334.83,4,0.0,59.86
SO-102053,2023-10-20,CUST-1620,Consumer,West,Washington,Technology,Laptop Pro 14,2602.44,3,0.15,428.07
SO-101348,2024-02-03,CUST-1056,Consumer,South,Georgia,Office Supplies,Premium Notebook Pack,61.66,1,0.3,-2.54
SO-101008,2025-04-16,CUST-1651,Consumer,West,Washington,Furniture,Conference Table,2965.16,3,0.1,425.91
SO-100356,2025-11-24,CUST-1224,Home Office,South,Louisiana,Office Supplies,Ballpoint Pen Set,252.37,1,0.05,42.46
SO-101004,2024-12-03,CUST-1872,Home Office,West,Oregon,Technology,USB-C Docking Station,1705.93,4,0.1,257.89
SO-100683,2025-02-06,CUST-1413,Consumer,East,Pennsylvania,Office Supplies,Desk Organizer,1142.15,5,0.0,209.96
SO-100828,2023-08-01,CUST-1825,Corporate,East,New York,Furniture,Filing Cabinet,3052.85,3,0.05,511.86
SO-101515,2024-10-04,CUST-1232,Home Office,Central,Texas,Technology,Laptop Pro 14,4781.37,3,0.0,1349.66
SO-100985,2025-12-09,CUST-1354,Corporate,East,Virginia,Technology,Cloud Security Suite,1444.8,1,0.0,431.38
SO-101234,2024-12-25,CUST-1211,Corporate,South,Louisiana,Office Supplies,Ballpoint Pen Set,285.73,2,0.05,48.24
SO-102133,2024-11-17,CUST-1427,Corporate,West,Colorado,Furniture,Ergonomic Office Chair,721.96,1,0.2,52.07
SO-100141,2024-04-04,CUST-1626,Corporate,East,Pennsylvania,Technology,USB-C Docking Station,492.47,3,0.0,148.1
SO-100218,2025-01-05,CUST-1500,Consumer,South,Tennessee,Office Supplies,Toner Cartridge,392.79,3,0.1,45.66
SO-102060,2023-02-21,CUST-1455,Corporate,Central,Illinois,Furniture,Ergonomic Office Chair,818.5,1,0.15,67.14
SO-102139,2025-12-23,CUST-1794,Consumer,West,Washington,Technology,Noise-Canceling Headset,4014.48,4,0.0,632.51
SO-102230,2025-12-07,CUST-1894,Corporate,South,North Carolina,Office Supplies,Desk Organizer,1187.2,5,0.0,220.09
SO-101726,2023-03-12,CUST-1399,Consumer,Central,Illinois,Technology,Noise-Canceling Headset,4011.75,3,0.1,774.73
SO-101477,2025-06-28,CUST-1077,Home Office,South,Florida,Technology,Wireless Keyboard,3580.57,2,0.0,618.8
SO-100023,2024-09-06,CUST-1070,Consumer,West,California,Furniture,Bookcase,1394.87,1,0.0,178.17
SO-100712,2025-08-19,CUST-1501,Consumer,East,Pennsylvania,Office Supplies,Ballpoint Pen Set,680.04,6,0.2,121.46
SO-101158,2024-04-30,CUST-1541,Corporate,South,Georgia,Furniture,Ergonomic Office Chair,2983.2,6,0.0,318.32
SO-102059,2025-07-19,CUST-1509,Corporate,West,Washington,Technology,Noise-Canceling Headset,7515.28,6,0.0,1631.61
SO-100872,2025-12-07,CUST-1607,Corporate,South,Louisiana,Technology,USB-C Docking Station,3021.38,5,0.0,447.74
SO-101866,2023-04-05,CUST-1552,Home Office,East,New York,Office Supplies,Desk Organizer,143.66,1,0.2,2.12
SO-100011,2024-06-23,CUST-1797,Corporate,South,Georgia,Technology,Cloud Security Suite,4602.01,3,0.0,988.43
SO-101766,2023-02-07,CUST-1084,Corporate,West,California,Office Supplies,Premium Notebook Pack,163.91,5,0.0,22.82
SO-102368,2023-01-14,CUST-1563,Consumer,West,Arizona,Office Supplies,Premium Notebook Pack,509.79,5,0.05,121.58
SO-101721,2025-04-13,CUST-1689,Consumer,East,Pennsylvania,Office Supplies,Ballpoint Pen Set,223.82,1,0.0,59.64
SO-101316,2025-09-03,CUST-1041,Home Office,West,Colorado,Technology,Wireless Keyboard,2708.86,2,0.1,262.64
SO-100755,2024-12-07,CUST-1129,Corporate,South,Louisiana,Office Supplies,Desk Organizer,137.71,1,0.0,27.91
SO-100627,2025-05-15,CUST-1305,Corporate,South,Florida,Office Supplies,Ballpoint Pen Set,357.08,2,0.0,82.2
SO-101754,2025-05-24,CUST-1332,Consumer,East,New York,Office Supplies,Ballpoint Pen Set,1061.8,4,0.0,262.35
SO-101488,2023-08-08,CUST-1395,Consumer,East,Massachusetts,Furniture,Standing Desk,6009.09,8,0.05,595.22
SO-100130,2023-02-03,CUST-1833,Consumer,West,California,Office Supplies,Printer Paper Case,871.39,4,0.0,94.87
SO-100844,2025-11-13,CUST-1366,Consumer,East,New Jersey,Office Supplies,Toner Cartridge,103.81,1,0.0,17.08
SO-100324,2025-10-28,CUST-1861,,West,Oregon,Office Supplies,Toner Cartridge,374.38,3,0.1,44.81
SO-101719,2025-10-10,CUST-1494,Consumer,Central,Michigan,Technology,Cloud Security Suite,3160.59,5,0.15,643.92
SO-102207,2023-12-18,CUST-1337,Corporate,East,Pennsylvania,Office Supplies,Desk Organizer,1292.46,5,0.0,250.79
SO-101285,2024-03-08,CUST-1631,Consumer,Central,Ohio,Furniture,Conference Table,2641.17,10,0.0,486.24
SO-102433,2023-11-09,CUST-1087,Corporate,West,Arizona,Office Supplies,Ballpoint Pen Set,667.0,3,0.0,143.24
SO-100015,2024-04-16,CUST-1497,Consumer,Central,Texas,Office Supplies,Premium Notebook Pack,26.33,1,0.0,5.34
SO-100948,2024-03-17,CUST-1289,Home Office,West,Washington,Technology,Laptop Pro 14,3957.52,3,0.05,1104.86
SO-100216,2024-09-01,CUST-1610,Consumer,South,Louisiana,Technology,Laptop Pro 14,520.8,1,0.0,87.64
SO-102281,2023-03-31,CUST-1461,Consumer,West,California,Office Supplies,Premium Notebook Pack,158.61,2,0.0,25.39
SO-101964,2025-12-05,CUST-1162,Home Office,Central,Illinois,Technology,Noise-Canceling Headset,5399.1,4,0.15,557.84
SO-101183,2025-01-15,CUST-1654,Consumer,East,Massachusetts,Furniture,Standing Desk,3109.57,6,0.1,397.28
SO-101676,2024-03-17,CUST-1381,Consumer,South,North Carolina,Technology,USB-C Docking Station,3817.62,6,0.0,754.8
SO-101585,2023-11-09,CUST-1878,Home Office,East,Pennsylvania,Furniture,Ergonomic Office Chair,1507.82,2,0.3,-203.61
SO-100865,2024-12-22,CUST-1537,Consumer,South,Louisiana,Office Supplies,Desk Organizer,179.33,5,0.05,47.79
SO-100517,2025-08-07,CUST-1543,Consumer,Central,Ohio,Office Supplies,Desk Organizer,179.52,1,0.1,20.66
SO-100598,2023-09-22,CUST-1245,Corporate,East,New York,Technology,Laptop Pro 14,3903.31,3,0.05,531.09
SO-100196,2024-09-04,CUST-1512,Corporate,East,Pennsylvania,Office Supplies,Toner Cartridge,392.92,4,0.0,116.97
SO-101278,2024-06-12,CUST-1026,Consumer,South,Georgia,Office Supplies,Printer Paper Case,519.15,2,0.05,115.71
SO-100289,2024-09-17,CUST-1598,Consumer,Central,Michigan,Technology,Cloud Security Suite,891.12,1,0.0,217.55
SO-100951,2024-10-01,CUST-1439,Corporate,South,Tennessee,Technology,Cloud Security Suite,623.67,1,0.3,35.44
SO-102362,2025-06-28,CUST-1812,Consumer,East,New York,Furniture,Standing Desk,1315.45,1,0.05,176.43
SO-101851,2025-01-14,CUST-1027,Consumer,West,Arizona,Office Supplies,Premium Notebook Pack,320.0,2,0.2,36.0
SO-102393,2024-07-12,CUST-1425,Consumer,West,Oregon,Furniture,Standing Desk,8508.92,8,0.1,726.24
SO-101121,2024-10-20,CUST-1229,Home Office,West,Washington,Office Supplies,Printer Paper Case,284.81,3,0.15,52.87
SO-102180,2023-04-26,CUST-1506,Consumer,East,Massachusetts,Office Supplies,Premium Notebook Pack,38.4,4,0.0,10.04
SO-100550,2024-03-14,CUST-1739,Consumer,West,Arizona,Office Supplies,Printer Paper Case,383.97,3,0.05,57.32
SO-100157,2025-02-17,CUST-1513,Consumer,East,Pennsylvania,Office Supplies,Printer Paper Case,119.79,2,0.0,21.87
SO-100420,2025-03-18,CUST-1780,Consumer,East,Massachusetts,Furniture,Ergonomic Office Chair,1611.64,2,0.0,254.98
SO-100923,2025-12-16,CUST-1818,Corporate,South,Louisiana,Furniture,Filing Cabinet,476.69,1,0.05,105.05
SO-101666,2023-12-08,CUST-1469,Corporate,Central,Missouri,Office Supplies,Ballpoint Pen Set,216.35,1,0.2,-2.4
SO-100478,2025-09-13,CUST-1759,Consumer,South,Florida,Office Supplies,Ballpoint Pen Set,107.57,1,0.2,-0.56
SO-101630,2023-04-13,CUST-1106,Consumer,Central,Texas,Technology,USB-C Docking Station,548.52,1,0.1,77.44
SO-101674,2024-07-15,CUST-1331,Corporate,Central,Ohio,Office Supplies,Ballpoint Pen Set,422.68,8,0.0,108.83
SO-101472,2023-09-25,CUST-1055,Consumer,East,Massachusetts,Furniture,Filing Cabinet,5575.06,5,0.0,866.21
SO-100554,2025-04-07,CUST-1682,Corporate,East,New Jersey,Technology,Noise-Canceling Headset,3798.93,4,0.15,942.24
SO-101203,2025-11-10,CUST-1820,Corporate,South,Florida,Technology,Noise-Canceling Headset,809.28,6,0.0,262.33
SO-100391,2025-12-29,CUST-1834,Corporate,West,Oregon,Technology,Laptop Pro 14,1724.65,2,0.0,346.16
SO-100579,2024-03-06,CUST-1754,Home Office,South,Georgia,Office Supplies,Desk Organizer,445.39,2,0.0,113.97
SO-102493,2023-12-29,CUST-1546,Consumer,West,Washington,Furniture,Bookcase,6861.14,8,0.0,1670.86
SO-101668,2024-03-29,CUST-1754,Corporate,East,Virginia,Technology,Laptop Pro 14,1146.14,2,0.15,178.44
SO-102278,2024-12-21,CUST-1273,Corporate,West,Washington,Furniture,Standing Desk,204.85,1,0.3,-14.01
SO-100821,2025-12-10,CUST-1486,Consumer,East,Massachusetts,Technology,USB-C Docking Station,2778.37,4,0.0,583.06
SO-102403,2024-06-30,CUST-1832,Consumer,Central,Texas,Technology,Cloud Security Suite,3419.58,2,0.0,884.8
SO-101007,2023-09-27,CUST-1410,Consumer,West,California,Technology,Laptop Pro 14,1078.85,1,0.0,318.81
SO-101249,2023-05-16,CUST-1498,Consumer,Central,Texas,Office Supplies,Premium Notebook Pack,1206.69,10,0.0,210.06
SO-101660,2023-12-16,CUST-1351,Corporate,Central,Michigan,Technology,Cloud Security Suite,1658.71,2,0.05,364.32
SO-100665,2023-10-26,CUST-1572,Corporate,East,Massachusetts,Technology,Laptop Pro 14,3958.81,4,0.0,742.19
SO-102226,2024-04-17,CUST-1419,Consumer,South,North Carolina,Office Supplies,Premium Notebook Pack,158.37,2,0.1,24.92
SO-100143,2025-07-10,CUST-1056,Consumer,West,Colorado,Office Supplies,Toner Cartridge,127.42,1,0.3,-10.27
SO-102186,2025-04-30,CUST-1477,Corporate,South,Georgia,Office Supplies,Printer Paper Case,516.31,4,0.3,10.58
SO-101852,2025-03-22,CUST-1752,Corporate,West,Arizona,Technology,USB-C Docking Station,3645.14,5,0.2,553.79
SO-100422,2024-10-24,CUST-1173,Consumer,Central,Missouri,Office Supplies,Desk Organizer,107.35,1,0.0,24.81
SO-100800,2023-10-21,CUST-1030,Corporate,West,California,Furniture,Ergonomic Office Chair,4029.37,4,0.0,929.73
SO-100616,2023-11-21,CUST-1803,Consumer,East,Virginia,Technology,USB-C Docking Station,295.89,1,0.05,60.11
SO-101319,2023-12-15,CUST-1571,Corporate,South,Tennessee,Furniture,Ergonomic Office Chair,906.9,1,0.0,139.51
SO-100296,2023-09-03,CUST-1468,Corporate,South,Tennessee,Furniture,Standing Desk,265.64,1,0.0,48.48
SO-100402,2024-11-24,CUST-1774,Consumer,South,Florida,Office Supplies,Toner Cartridge,223.28,1,0.0,66.17
SO-100089,2024-09-10,CUST-1379,Consumer,Central,Texas,Office Supplies,Ballpoint Pen Set,278.89,1,0.0,57.87
SO-102056,2025-12-22,CUST-1613,Corporate,Central,Texas,Furniture,Ergonomic Office Chair,7408.14,8,0.0,1245.22
SO-102472,2023-04-17,CUST-1422,Corporate,East,Massachusetts,Office Supplies,Printer Paper Case,404.0,2,0.0,59.42
SO-100132,2024-02-13,CUST-1048,Home Office,South,North Carolina,Furniture,Bookcase,636.77,1,0.1,40.67
SO-101710,2024-06-24,CUST-1773,Consumer,East,New Jersey,Technology,Noise-Canceling Headset,3171.14,2,0.0,615.57
SO-102459,2023-04-20,CUST-1072,Corporate,East,New York,Office Supplies,Printer Paper Case,757.94,4,0.0,125.32
SO-102168,2024-06-11,CUST-1603,Corporate,South,Georgia,Technology,Cloud Security Suite,2558.18,3,0.15,404.68
SO-101403,2025-07-22,CUST-1158,Home Office,East,Pennsylvania,Furniture,Conference Table,4059.81,10,0.05,435.42
SO-102064,2024-04-23,CUST-1573,Consumer,West,Oregon,Office Supplies,Printer Paper Case,116.55,1,0.0,33.25
SO-102179,2023-10-08,CUST-1201,Corporate,West,Arizona,Furniture,Conference Table,1539.94,3,0.05,287.82
SO-102428,2024-01-13,CUST-1012,Corporate,West,Oregon,Office Supplies,Ballpoint Pen Set,96.72,3,0.1,19.21
SO-100725,2025-01-24,CUST-1046,Corporate,West,Arizona,Office Supplies,Printer Paper Case,1878.44,8,0.15,42.25
SO-101315,2023-02-22,CUST-1614,Consumer,Central,Michigan,Office Supplies,Toner Cartridge,734.42,4,0.0,85.93
SO-101793,2024-02-28,CUST-1366,Home Office,East,New York,Office Supplies,Ballpoint Pen Set,155.14,3,0.2,8.66
SO-100270,2023-03-10,CUST-1095,Consumer,West,Oregon,Technology,Cloud Security Suite,730.4,2,0.1,131.9
SO-101806,2024-10-27,CUST-1163,Consumer,East,Virginia,Furniture,Standing Desk,623.3,1,0.1,27.95
SO-102079,2024-12-23,CUST-1059,Corporate,East,Virginia,Technology,Laptop Pro 14,12457.34,10,0.0,2792.24
SO-101373,2023-05-29,CUST-1240,Consumer,South,Georgia,Furniture,Filing Cabinet,8191.1,8,0.05,1203.92
SO-100918,2023-05-05,CUST-1115,Home Office,South,North Carolina,Technology,Cloud Security Suite,1027.94,1,0.0,166.35
SO-102302,2025-09-22,CUST-1496,Consumer,East,Massachusetts,Technology,Laptop Pro 14,1679.24,3,0.2,-10.26
SO-101320,2025-07-31,CUST-1401,Corporate,Central,Texas,Office Supplies,Toner Cartridge,58.26,1,0.0,6.37
SO-102150,2024-02-05,CUST-1244,Corporate,East,Pennsylvania,Office Supplies,Desk Organizer,370.26,2,0.0,96.63
SO-102485,2023-10-17,CUST-1394,Consumer,South,Louisiana,Furniture,Filing Cabinet,1017.95,1,0.0,246.32
SO-101617,2023-11-10,CUST-1861,Corporate,South,Florida,Office Supplies,Desk Organizer,249.88,1,0.0,74.64
SO-101065,2024-07-26,CUST-1684,Home Office,Central,Missouri,Technology,Wireless Keyboard,2607.17,5,0.05,575.89
SO-100376,2025-10-05,CUST-1502,Home Office,Central,Missouri,Office Supplies,Ballpoint Pen Set,371.33,3,0.3,6.57
SO-100334,2023-03-23,CUST-1383,Consumer,Central,Michigan,Office Supplies,Printer Paper Case,338.87,3,0.0,95.65
SO-102218,2025-12-11,CUST-1557,Corporate,South,Georgia,Technology,Wireless Keyboard,430.51,1,0.0,137.92
SO-102360,2025-04-15,CUST-1449,Consumer,East,Virginia,Furniture,Bookcase,1814.1,3,0.15,235.95
SO-101119,2025-03-12,CUST-1616,Corporate,West,Oregon,Technology,Wireless Keyboard,2737.17,4,0.0,624.37
SO-101443,2025-11-21,CUST-1169,Consumer,Central,Missouri,Furniture,Ergonomic Office Chair,2788.61,2,0.0,580.22
SO-100911,2024-11-19,CUST-1753,Corporate,South,North Carolina,Furniture,Ergonomic Office Chair,2666.71,5,0.0,418.56
SO-100777,2025-12-28,CUST-1374,Consumer,Central,Texas,Furniture,Conference Table,4275.28,4,0.15,430.56
SO-102232,2023-03-19,CUST-1660,Consumer,Central,Missouri,Technology,Noise-Canceling Headset,1715.23,1,0.0,337.83
SO-100329,2025-01-23,CUST-1526,Corporate,Central,Missouri,Technology,Wireless Keyboard,552.8,1,0.1,73.36
SO-101343,2024-12-02,CUST-1054,Home Office,West,Arizona,Office Supplies,Toner Cartridge,45.13,1,0.0,7.89
SO-100321,2025-09-16,CUST-1428,Corporate,South,Georgia,Technology,Wireless Keyboard,1117.09,4,0.05,192.17
SO-102037,2023-03-09,CUST-1760,Home Office,Central,Texas,Furniture,Standing Desk,398.61,1,0.15,11.07
SO-100013,2023-06-25,CUST-1433,Home Office,Central,Texas,Furniture,Standing Desk,723.43,3,0.05,69.1
SO-100898,2023-04-27,CUST-1060,Corporate,West,California,Office Supplies,Ballpoint Pen Set,185.68,1,0.0,26.01
SO-100172,2025-01-10,CUST-1696,Consumer,East,Virginia,Office Supplies,Toner Cartridge,188.96,3,0.0,51.19
SO-100261,2024-03-25,CUST-1028,Consumer,West,Arizona,Office Supplies,Premium Notebook Pack,142.54,3,0.15,18.44
SO-101890,2025-04-17,CUST-1869,Consumer,East,Virginia,Technology,USB-C Docking Station,1206.18,4,0.2,148.42
SO-100690,2024-11-04,CUST-1304,Corporate,South,Tennessee,Furniture,Ergonomic Office Chair,2642.54,6,0.05,466.14
SO-100902,2024-02-06,CUST-1562,Corporate,West,Arizona,Office Supplies,Toner Cartridge,278.3,2,0.0,34.8
SO-100259,2024-12-05,CUST-1483,Consumer,South,Louisiana,Technology,Laptop Pro 14,524.57,1,0.2,106.91
SO-100845,2024-05-17,CUST-1329,Consumer,East,Massachusetts,Office Supplies,Printer Paper Case,38.23,4,0.1,3.25
SO-102314,2024-08-12,CUST-1512,Consumer,Central,Michigan,Technology,Cloud Security Suite,3858.94,3,0.0,1267.73
SO-100139,2024-06-17,CUST-1089,Home Office,Central,Illinois,Technology,USB-C Docking Station,456.3,1,0.0,79.64
SO-100320,2023-09-10,CUST-1858,Consumer,Central,Ohio,Furniture,Bookcase,746.83,3,0.05,41.49
SO-100654,2023-12-26,CUST-1023,Corporate,East,Pennsylvania,Technology,Noise-Canceling Headset,8408.91,6,0.1,1073.99
SO-101922,2023-07-12,CUST-1314,Consumer,West,California,Furniture,Ergonomic Office Chair,576.05,1,0.0,67.77
SO-101841,2025-11-13,CUST-1172,Home Office,West,California,Office Supplies,Desk Organizer,529.69,3,0.0,126.84
SO-100559,2023-12-03,CUST-1575,Consumer,West,Washington,Furniture,Ergonomic Office Chair,2374.18,3,0.05,359.1
SO-100140,2024-10-16,CUST-1520,Corporate,Central,Texas,Technology,Cloud Security Suite,4960.92,4,0.2,597.85
SO-100113,2023-05-20,CUST-1078,Corporate,West,Oregon,Furniture,Conference Table,1429.08,2,0.05,83.87
SO-100532,2025-07-01,CUST-1151,Home Office,Central,Texas,Furniture,Filing Cabinet,1206.84,3,0.2,155.61
SO-100225,2025-03-15,CUST-1284,Corporate,West,Colorado,Furniture,Filing Cabinet,1630.49,3,0.2,-47.96
SO-100724,2024-11-07,CUST-1254,Consumer,South,Florida,Office Supplies,Premium Notebook Pack,14.24,1,0.05,3.7
SO-102331,2023-12-07,CUST-1150,Consumer,East,Pennsylvania,Technology,USB-C Docking Station,245.84,1,0.05,59.25
SO-102148,2023-05-11,CUST-1152,Home Office,Central,Ohio,Technology,Cloud Security Suite,1628.55,4,0.0,443.48
SO-101434,2024-08-12,CUST-1186,Home Office,West,Colorado,Furniture,Standing Desk,1024.52,1,0.1,27.39
